# G2162800.mdx  size=985,208 B  records=16696
0x00000973	pll_1
0x00097d62	SSID_non_correlated_alert
0x00097d85	did_DE0B
0x00097d8f	Wifi Chipset Configuration 9 Details
0x00097e52	did_de0c_subfield_1_data_def
0x00097ec2	did_DE0C_subfield_1
0x00097ed7	DepletBatt1TempLowLevel0
0x00097f49	did_de0c_subfield_2_data_def
0x00097fb9	did_DE0C_subfield_2
0x00097fce	DepletBatt1TempLowLevel1
0x00098040	did_de0c_subfield_3_data_def
0x000980b0	did_DE0C_subfield_3
0x000980c5	DepletBatt1TempLowLevel2
0x00098137	did_de0c_subfield_4_data_def
0x000981a7	did_DE0C_subfield_4
0x000981bc	DepletBatt1TempLowLevel3
0x0009822e	did_de0c_subfield_5_data_def
0x0009829e	did_DE0C_subfield_5
0x000982b3	DepletBatt1TempMediumLevel0
0x00098328	did_de0c_subfield_6_data_def
0x00098398	did_DE0C_subfield_6
0x000983ad	DepletBatt1TempMediumLevel1
0x00098422	did_de0c_subfield_7_data_def
0x00098492	did_DE0C_subfield_7
0x000984a7	DepletBatt1TempMediumLevel2
0x0009851c	did_de0c_subfield_8_data_def
0x0009858c	did_DE0C_subfield_8
0x000985a1	DepletBatt1TempMediumLevel3
0x00098616	did_de0c_subfield_9_data_def
0x00098686	did_DE0C_subfield_9
0x0009869b	DepletBatt1TempHighLevel0
0x0009870e	did_de0c_subfield_10_data_def
0x0009877f	did_DE0C_subfield_10
0x00098795	DepletBatt1TempHighLevel1
0x00098808	did_de0c_subfield_11_data_def
0x00098879	did_DE0C_subfield_11
0x0009888f	DepletBatt1TempHighLevel2
0x00098902	did_de0c_subfield_12_data_def
0x00098973	did_DE0C_subfield_12
0x00098989	DepletBatt1TempHighLevel3
0x000989fc	did_de0c_subfield_13_data_def
0x00098a6d	did_DE0C_subfield_13
0x00098a83	DepletBatt2TempLowLevel0
0x00098af5	did_de0c_subfield_14_data_def
0x00098b66	did_DE0C_subfield_14
0x00098b7c	DepletBatt2TempLowLevel1
0x00098bee	did_de0c_subfield_15_data_def
0x00098c5f	did_DE0C_subfield_15
0x00098c75	DepletBatt2TempLowLevel2
0x00098ce7	did_de0c_subfield_16_data_def
0x00098d58	did_DE0C_subfield_16
0x00098d6e	DepletBatt2TempLowLevel3
0x00098de0	did_de0c_subfield_17_data_def
0x00098e51	did_DE0C_subfield_17
0x00098e67	DepletBatt2TempMediumLevel0
0x00098edc	did_de0c_subfield_18_data_def
0x00098f4d	did_DE0C_subfield_18
0x00098f63	DepletBatt2TempMediumLevel1
0x00098fd8	did_de0c_subfield_19_data_def
0x00099049	did_DE0C_subfield_19
0x0009905f	DepletBatt2TempMediumLevel2
0x000990d4	did_de0c_subfield_20_data_def
0x00099145	did_DE0C_subfield_20
0x0009915b	DepletBatt2TempMediumLevel3
0x000991cc	did_de0c_subfield_21_data_def
0x0009923d	did_DE0C_subfield_21
0x00099253	DepletBatt2TempHighLevel0
0x000992c2	did_de0c_subfield_22_data_def
0x00099333	did_DE0C_subfield_22
0x00099349	DepletBatt2TempHighLevel1
0x000993b8	did_de0c_subfield_23_data_def
0x00099429	did_DE0C_subfield_23
0x0009943f	DepletBatt2TempHighLevel2
0x000994ae	did_de0c_subfield_24_data_def
0x0009951f	did_DE0C_subfield_24
0x00099535	DepletBatt2TempHighLevel3
0x000995a4	did_de0c_subfield_25_data_def
0x00099615	did_DE0C_subfield_25
0x0009962b	DepletBatt3TempLowLevel0
0x00099699	did_de0c_subfield_26_data_def
0x0009970a	did_DE0C_subfield_26
0x00099720	DepletBatt3TempLowLevel1
0x0009978e	did_de0c_subfield_27_data_def
0x000997ff	did_DE0C_subfield_27
0x00099815	DepletBatt3TempLowLevel2
0x00099883	did_de0c_subfield_28_data_def
0x000998f4	did_DE0C_subfield_28
0x0009990a	DepletBatt3TempLowLevel3
0x00099978	did_de0c_subfield_29_data_def
0x000999e9	did_DE0C_subfield_29
0x000999ff	DepletBatt3TempMediumLevel0
0x00099a70	did_de0c_subfield_30_data_def
0x00099ae1	did_DE0C_subfield_30
0x00099af7	DepletBatt3TempMediumLevel1
0x00099b68	did_de0c_subfield_31_data_def
0x00099bd9	did_DE0C_subfield_31
0x00099bef	DepletBatt3TempMediumLevel2
0x00099c60	did_de0c_subfield_32_data_def
0x00099cd1	did_DE0C_subfield_32
0x00099ce7	DepletBatt3TempMediumLevel3
0x00099d58	did_de0c_subfield_33_data_def
0x00099dc9	did_DE0C_subfield_33
0x00099ddf	DepletBatt3TempHighLevel0
0x00099e4e	did_de0c_subfield_34_data_def
0x00099ebf	did_DE0C_subfield_34
0x00099ed5	DepletBatt3TempHighLevel1
0x00099f44	did_de0c_subfield_35_data_def
0x00099fb5	did_DE0C_subfield_35
0x00099fcb	DepletBatt3TempHighLevel2
0x0009a03a	did_de0c_subfield_36_data_def
0x0009a0ab	did_DE0C_subfield_36
0x0009a0c1	DepletBatt3TempHighLevel3
0x0009a0e4	did_DE0C
0x0009a0ee	DepletBattTempLevel
0x0009a1a0	did_de0d_subfield_1_data_def
0x0009a210	did_DE0D_subfield_1
0x0009a225	MinSocBatt1TempLowLevel0
0x0009a297	did_de0d_subfield_2_data_def
0x0009a307	did_DE0D_subfield_2
0x0009a31c	MinSocBatt1TempLowLevel1
0x0009a38e	did_de0d_subfield_3_data_def
0x0009a3fe	did_DE0D_subfield_3
0x0009a413	MinSocBatt1TempLowLevel2
0x0009a485	did_de0d_subfield_4_data_def
0x0009a4f5	did_DE0D_subfield_4
0x0009a50a	MinSocBatt1TempLowLevel3
0x0009a57c	did_de0d_subfield_5_data_def
0x0009a5ec	did_DE0D_subfield_5
0x0009a601	MinSocBatt1TempMediumLevel0
0x0009a676	did_de0d_subfield_6_data_def
0x0009a6e6	did_DE0D_subfield_6
0x0009a6fb	MinSocBatt1TempMediumLevel1
0x0009a770	did_de0d_subfield_7_data_def
0x0009a7e0	did_DE0D_subfield_7
0x0009a7f5	MinSocBatt1TempMediumLevel2
0x0009a86a	did_de0d_subfield_8_data_def
0x0009a8da	did_DE0D_subfield_8
0x0009a8ef	MinSocBatt1TempMediumLevel3
0x0009a964	did_de0d_subfield_9_data_def
0x0009a9d4	did_DE0D_subfield_9
0x0009a9e9	MinSocBatt1TempHighLevel0
0x0009aa5c	did_de0d_subfield_10_data_def
0x0009aacd	did_DE0D_subfield_10
0x0009aae3	MinSocBatt1TempHighLevel1
0x0009ab56	did_de0d_subfield_11_data_def
0x0009abc7	did_DE0D_subfield_11
0x0009abdd	MinSocBatt1TempHighLevel2
0x0009ac50	did_de0d_subfield_12_data_def
0x0009acc1	did_DE0D_subfield_12
0x0009acd7	MinSocBatt1TempHighLevel3
0x0009ad4a	did_de0d_subfield_13_data_def
0x0009adbb	did_DE0D_subfield_13
0x0009add1	MinSocBatt2TempLowLevel0
0x0009ae43	did_de0d_subfield_14_data_def
0x0009aeb4	did_DE0D_subfield_14
0x0009aeca	MinSocBatt2TempLowLevel1
0x0009af3c	did_de0d_subfield_15_data_def
0x0009afad	did_DE0D_subfield_15
0x0009afc3	MinSocBatt2TempLowLevel2
0x0009b035	did_de0d_subfield_16_data_def
0x0009b0a6	did_DE0D_subfield_16
0x0009b0bc	MinSocBatt2TempLowLevel3
0x0009b12e	did_de0d_subfield_17_data_def
0x0009b19f	did_DE0D_subfield_17
0x0009b1b5	MinSocBatt2TempMediumLevel0
0x0009b22a	did_de0d_subfield_18_data_def
0x0009b29b	did_DE0D_subfield_18
0x0009b2b1	MinSocBatt2TempMediumLevel1
0x0009b326	did_de0d_subfield_19_data_def
0x0009b397	did_DE0D_subfield_19
0x0009b3ad	MinSocBatt2TempMediumLevel2
0x0009b422	did_de0d_subfield_20_data_def
0x0009b493	did_DE0D_subfield_20
0x0009b4a9	MinSocBatt2TempMediumLevel3
0x0009b51a	did_de0d_subfield_21_data_def
0x0009b58b	did_DE0D_subfield_21
0x0009b5a1	MinSocBatt2TempHighLevel0
0x0009b610	did_de0d_subfield_22_data_def
0x0009b681	did_DE0D_subfield_22
0x0009b697	MinSocBatt2TempHighLevel1
0x0009b706	did_de0d_subfield_23_data_def
0x0009b777	did_DE0D_subfield_23
0x0009b78d	MinSocBatt2TempHighLevel2
0x0009b7fc	did_de0d_subfield_24_data_def
0x0009b86d	did_DE0D_subfield_24
0x0009b883	MinSocBatt2TempHighLevel3
0x0009b8f2	did_de0d_subfield_25_data_def
0x0009b963	did_DE0D_subfield_25
0x0009b979	MinSocBatt3TempLowLevel0
0x0009b9e7	did_de0d_subfield_26_data_def
0x0009ba58	did_DE0D_subfield_26
0x0009ba6e	MinSocBatt3TempLowLevel1
0x0009badc	did_de0d_subfield_27_data_def
0x0009bb4d	did_DE0D_subfield_27
0x0009bb63	MinSocBatt3TempLowLevel2
0x0009bbd1	did_de0d_subfield_28_data_def
0x0009bc42	did_DE0D_subfield_28
0x0009bc58	MinSocBatt3TempLowLevel3
0x0009bcc6	did_de0d_subfield_29_data_def
0x0009bd37	did_DE0D_subfield_29
0x0009bd4d	MinSocBatt3TempMediumLevel0
0x0009bdbe	did_de0d_subfield_30_data_def
0x0009be2f	did_DE0D_subfield_30
0x0009be45	MinSocBatt3TempMediumLevel1
0x0009beb6	did_de0d_subfield_31_data_def
0x0009bf27	did_DE0D_subfield_31
0x0009bf3d	MinSocBatt3TempMediumLevel2
0x0009bfae	did_de0d_subfield_32_data_def
0x0009c01f	did_DE0D_subfield_32
0x0009c035	MinSocBatt3TempMediumLevel3
0x0009c0a6	did_de0d_subfield_33_data_def
0x0009c117	did_DE0D_subfield_33
0x0009c12d	MinSocBatt3TempHighLevel0
0x0009c19c	did_de0d_subfield_34_data_def
0x0009c20d	did_DE0D_subfield_34
0x0009c223	MinSocBatt3TempHighLevel1
0x0009c292	did_de0d_subfield_35_data_def
0x0009c303	did_DE0D_subfield_35
0x0009c319	MinSocBatt3TempHighLevel2
0x0009c388	did_de0d_subfield_36_data_def
0x0009c3f9	did_DE0D_subfield_36
0x0009c40f	MinSocBatt3TempHighLevel3
0x0009c432	did_DE0D
0x0009c43c	MinSocBattTempLevel
0x0009c4c1	did_de0e_subfield_1_data_def
0x0009c4ec	did_DE0E_subfield_1
0x0009c501	DID Number
0x0009c52b	did_de0e_subfield_2_data_def
0x0009c556	did_DE0E_subfield_2
0x0009c56b	Start Byte
0x0009c595	did_de0e_subfield_3_data_def
0x0009c5c0	did_DE0E_subfield_3
0x0009c5d5	Start Bit
0x0009c5fe	did_de0e_subfield_4_data_def
0x0009c629	did_DE0E_subfield_4
0x0009c63e	Number of Bits
0x0009c656	did_DE0E
0x0009c660	PerimeterAlarm_Cfg_BCM
0x0009c6e2	Unlocked
0x0009c6ec	did_de0f_subfield_1_data_def_enum_1
0x0009c71b	Locked
0x0009c723	did_de0f_subfield_1_data_def_enum_2
0x0009c758	did_de0f_subfield_1_data_def
0x0009c783	did_DE0F_subfield_1
0x0009c798	Factory Image Lock DID
0x0009c7b8	did_DE0F
0x0009c7c2	Factory Image Lock DID
0x0009c873	did_de10_subfield_1_data_def
0x0009c8e3	did_DE10_subfield_1
0x0009c8f8	Acceleration Threshold
0x0009c964	did_de10_subfield_2_data_def
0x0009c9d4	did_DE10_subfield_2
0x0009c9e9	Jerk Threshold
0x0009ca01	did_DE10
0x0009ca0b	Accelerometer_Sensitivity_Thresholds
0x0009caca	did_defe_subfield_1_data_def
0x0009cb3a	did_DEFE_subfield_1
0x0009cb4f	Accelerometer Alert Cool Down
0x0009cb76	did_DEFE
0x0009cb80	Accelerometer Alert Cool Down
0x0009cc38	did_deff_subfield_1_data_def
0x0009cca8	did_DEFF_subfield_1
0x0009ccbd	Wifi Chipset Configuration 7 Details
0x0009cceb	did_DEFF
0x0009ccf5	Wifi Chipset Configuration 7 Details
0x0009cda8	did_eee0_subfield_1_data_def
0x0009cdd3	did_EEE0_subfield_1
0x0009cde8	Security Package Version
0x0009ce0a	did_EEE0
0x0009ce14	Security Package Version
0x0009ce90	did_eee1_subfield_1_data_def_enum_1
0x0009cebf	Insecure
0x0009cec9	did_eee1_subfield_1_data_def_enum_2
0x0009cef8	Dev-Secure
0x0009cf04	did_eee1_subfield_1_data_def_enum_3
0x0009cf33	Prod-Secure
0x0009cf40	did_eee1_subfield_1_data_def_enum_4
0x0009cf75	did_eee1_subfield_1_data_def
0x0009cfa0	did_EEE1_subfield_1
0x0009cfb5	HW security status
0x0009cfd1	did_EEE1
0x0009cfdb	HW security status
0x0009d051	Default value
0x0009d060	did_eee2_subfield_1_data_def_enum_1
0x0009d08f	tcu_ap_dev_sign
0x0009d0a0	did_eee2_subfield_1_data_def_enum_2
0x0009d0cf	tcu_ap_dev_unsign
0x0009d0e2	did_eee2_subfield_1_data_def_enum_3
0x0009d111	tcu_ap_debug
0x0009d11f	did_eee2_subfield_1_data_def_enum_4
0x0009d14e	tcu_ap_logging
0x0009d15e	did_eee2_subfield_1_data_def_enum_5
0x0009d18d	tcu_cp_debug
0x0009d19b	did_eee2_subfield_1_data_def_enum_6
0x0009d1ca	analytics_override
0x0009d1de	did_eee2_subfield_1_data_def_enum_7
0x0009d213	did_eee2_subfield_1_data_def
0x0009d23e	did_EEE2_subfield_1
0x0009d253	Token Name 1
0x0009d290	did_eee2_subfield_2_data_def_enum_1
0x0009d2bf	Unknown Removal
0x0009d2d0	did_eee2_subfield_2_data_def_enum_2
0x0009d2ff	Unknown Loading
0x0009d310	did_eee2_subfield_2_data_def_enum_3
0x0009d33f	Master Reset
0x0009d34d	did_eee2_subfield_2_data_def_enum_4
0x0009d37c	Removal Routine
0x0009d38d	did_eee2_subfield_2_data_def_enum_5
0x0009d3bc	Console App Removal
0x0009d3d1	did_eee2_subfield_2_data_def_enum_6
0x0009d400	Console App Loading
0x0009d415	did_eee2_subfield_2_data_def_enum_7
0x0009d444	Token Content Invalid Removal
0x0009d463	did_eee2_subfield_2_data_def_enum_8
0x0009d492	Token File Access Error Removal
0x0009d4b3	did_eee2_subfield_2_data_def_enum_9
0x0009d4e2	Token Expiry Removal
0x0009d4f8	did_eee2_subfield_2_data_def_enum_10
0x0009d528	Token Status Service Removal
0x0009d546	did_eee2_subfield_2_data_def_enum_11
0x0009d576	Token Status Service Loading
0x0009d594	did_eee2_subfield_2_data_def_enum_12
0x0009d5c4	Ignition Count Expiry Removal
0x0009d5e3	did_eee2_subfield_2_data_def_enum_13
0x0009d613	UTC Time Expiry Removal
0x0009d62c	did_eee2_subfield_2_data_def_enum_14
0x0009d65c	IPPT Loading
0x0009d66a	did_eee2_subfield_2_data_def_enum_15
0x0009d69a	IPPT Revocation
0x0009d6ab	did_eee2_subfield_2_data_def_enum_16
0x0009d6db	Disable OTA Feature
0x0009d6f0	did_eee2_subfield_2_data_def_enum_17
0x0009d720	Master Reset Pre Check Failure
0x0009d740	did_eee2_subfield_2_data_def_enum_18
0x0009d770	Master Reset Anti Brick Failure
0x0009d791	did_eee2_subfield_2_data_def_enum_19
0x0009d7c1	Master Reset Token Access Failure
0x0009d7e4	did_eee2_subfield_2_data_def_enum_20
0x0009d814	Master Reset Other Failure
0x0009d830	did_eee2_subfield_2_data_def_enum_21
0x0009d860	Removal Routine Pre Check Failure
0x0009d883	did_eee2_subfield_2_data_def_enum_22
0x0009d8b3	Removal Routine Anti Brick Failure
0x0009d8d7	did_eee2_subfield_2_data_def_enum_23
0x0009d907	Removal Routine Token Access Failure
0x0009d92d	did_eee2_subfield_2_data_def_enum_24
0x0009d95d	Removal Routine Other Failure
0x0009d97c	did_eee2_subfield_2_data_def_enum_25
0x0009d9ac	Console App Removal Pre Check Failure
0x0009d9d3	did_eee2_subfield_2_data_def_enum_26
0x0009da03	Console App Removal Anti Brick Failure
0x0009da2b	did_eee2_subfield_2_data_def_enum_27
0x0009da5b	Console App Removal Token Access Failure
0x0009da85	did_eee2_subfield_2_data_def_enum_28
0x0009dab5	Console App Removal Other Failure
0x0009dad8	did_eee2_subfield_2_data_def_enum_29
0x0009db08	Console App Loading Pre Check Failure
0x0009db2f	did_eee2_subfield_2_data_def_enum_30
0x0009db5f	Console App Loading Key Access Failure
0x0009db87	did_eee2_subfield_2_data_def_enum_31
0x0009dbb7	Console App Loading Invalid Token Failure
0x0009dbe2	did_eee2_subfield_2_data_def_enum_32
0x0009dc12	Console App Loading Token Expired Failure
0x0009dc3d	did_eee2_subfield_2_data_def_enum_33
0x0009dc6d	Console App Loading Token Access Failure
0x0009dc97	did_eee2_subfield_2_data_def_enum_34
0x0009dcc7	Console App Loading Other Failure
0x0009dcea	did_eee2_subfield_2_data_def_enum_35
0x0009dd1a	Token Content Invalid Removal Pre Check Failure
0x0009dd4b	did_eee2_subfield_2_data_def_enum_36
0x0009dd7b	Token Content Invalid Removal Anti Brick Failure
0x0009ddad	did_eee2_subfield_2_data_def_enum_37
0x0009dddd	Token Content Invalid Removal Token Access Failure
0x0009de11	did_eee2_subfield_2_data_def_enum_38
0x0009de41	Token Content Invalid Removal Other Failure
0x0009de6e	did_eee2_subfield_2_data_def_enum_39
0x0009de9e	Token File Access Error Removal Pre Check Failure
0x0009ded1	did_eee2_subfield_2_data_def_enum_40
0x0009df01	Token File Access Error Removal Anti Brick Failure
0x0009df35	did_eee2_subfield_2_data_def_enum_41
0x0009df65	Token File Access Error Removal Token Access Failure
0x0009df9b	did_eee2_subfield_2_data_def_enum_42
0x0009dfcb	Token File Access Error Removal Other Failure
0x0009dffa	did_eee2_subfield_2_data_def_enum_43
0x0009e02a	Token Status Service Removal Pre Check Failure
0x0009e05a	did_eee2_subfield_2_data_def_enum_44
0x0009e08a	Token Status Service Removal Anti Brick Failure
0x0009e0bb	did_eee2_subfield_2_data_def_enum_45
0x0009e0eb	Token Status Service Removal Token Access Failure
0x0009e11e	did_eee2_subfield_2_data_def_enum_46
0x0009e14e	Token Status Service Removal Other Failure
0x0009e17a	did_eee2_subfield_2_data_def_enum_47
0x0009e1aa	Token Status Service Loading Pre Check Failure
0x0009e1da	did_eee2_subfield_2_data_def_enum_48
0x0009e20a	Token Status Service Loading Key Access Failure
0x0009e23b	did_eee2_subfield_2_data_def_enum_49
0x0009e26b	Token Status Service Loading Invalid Token Failure
0x0009e29f	did_eee2_subfield_2_data_def_enum_50
0x0009e2cf	Token Status Service Loading Token Expired Failure
0x0009e303	did_eee2_subfield_2_data_def_enum_51
0x0009e333	Token Status Service Loading Token Access Failure
0x0009e366	did_eee2_subfield_2_data_def_enum_52
0x0009e396	Token Status Service Loading Other Failure
0x0009e3c2	did_eee2_subfield_2_data_def_enum_53
0x0009e3f2	Ignition Count Expiry Removal Pre Check Failure
0x0009e423	did_eee2_subfield_2_data_def_enum_54
0x0009e453	Ignition Count Expiry Removal Anti Brick Failure
0x0009e485	did_eee2_subfield_2_data_def_enum_55
0x0009e4b5	Ignition Count Expiry Removal Token Access Failure
0x0009e4e9	did_eee2_subfield_2_data_def_enum_56
0x0009e519	Ignition Count Expiry Removal Other Failure
0x0009e546	did_eee2_subfield_2_data_def_enum_57
0x0009e576	UTC Time Expiry Removal Pre Check Failure
0x0009e5a1	did_eee2_subfield_2_data_def_enum_58
0x0009e5d1	UTC Time Expiry Removal Anti Brick Failure
0x0009e5fd	did_eee2_subfield_2_data_def_enum_59
0x0009e62d	UTC Time Expiry Removal Token Access Failure
0x0009e65b	did_eee2_subfield_2_data_def_enum_60
0x0009e68b	UTC Time Expiry Removal Other Failure
0x0009e6b2	did_eee2_subfield_2_data_def_enum_61
0x0009e6e2	IPPT Loading Pre Check Failure
0x0009e702	did_eee2_subfield_2_data_def_enum_62
0x0009e732	IPPT Loading Key Access Failure
0x0009e753	did_eee2_subfield_2_data_def_enum_63
0x0009e783	IPPT Loading Invalid Token Failure
0x0009e7a7	did_eee2_subfield_2_data_def_enum_64
0x0009e7d7	IPPT Loading Token Expired Failure
0x0009e7fb	did_eee2_subfield_2_data_def_enum_65
0x0009e82b	IPPT Loading Token Access Failure
0x0009e84e	did_eee2_subfield_2_data_def_enum_66
0x0009e87e	IPPT Loading Other Failure
0x0009e89a	did_eee2_subfield_2_data_def_enum_67
0x0009e8cc	IPPT Revocation Pre Check Failure
0x0009e8ef	did_eee2_subfield_2_data_def_enum_68
0x0009e921	IPPT Revocation Anti Brick Failure
0x0009e945	did_eee2_subfield_2_data_def_enum_69
0x0009e977	IPPT Revocation Token Access Failure
0x0009e99d	did_eee2_subfield_2_data_def_enum_70
0x0009e9cf	IPPT Revocation Other Failure
0x0009e9ee	did_eee2_subfield_2_data_def_enum_71
0x0009ea20	Disable OTA Feature Pre Check Failure
0x0009ea47	did_eee2_subfield_2_data_def_enum_72
0x0009ea79	Disable OTA Feature Anti Brick Failure
0x0009eaa1	did_eee2_subfield_2_data_def_enum_73
0x0009ead3	Disable OTA Feature Token Access Failure
0x0009eafd	did_eee2_subfield_2_data_def_enum_74
0x0009eb2f	Disable OTA Feature Other Failure
0x0009eb52	did_eee2_subfield_2_data_def_enum_75
0x0009eb88	did_eee2_subfield_2_data_def
0x0009ebb3	did_EEE2_subfield_2
0x0009ebc8	Token Update 1
0x0009ec07	did_eee2_subfield_3_data_def_enum_1
0x0009ec3c	did_eee2_subfield_3_data_def_enum_2
0x0009ec71	did_eee2_subfield_3_data_def_enum_3
0x0009eca6	did_eee2_subfield_3_data_def_enum_4
0x0009ecdb	did_eee2_subfield_3_data_def_enum_5
0x0009ed10	did_eee2_subfield_3_data_def_enum_6
0x0009ed45	did_eee2_subfield_3_data_def_enum_7
0x0009ed7a	did_eee2_subfield_3_data_def
0x0009eda5	did_EEE2_subfield_3
0x0009edba	Token Name 2
0x0009edf7	did_eee2_subfield_4_data_def_enum_1
0x0009ee2c	did_eee2_subfield_4_data_def_enum_2
0x0009ee61	did_eee2_subfield_4_data_def_enum_3
0x0009ee96	did_eee2_subfield_4_data_def_enum_4
0x0009eecb	did_eee2_subfield_4_data_def_enum_5
0x0009ef00	did_eee2_subfield_4_data_def_enum_6
0x0009ef35	did_eee2_subfield_4_data_def_enum_7
0x0009ef6a	did_eee2_subfield_4_data_def_enum_8
0x0009ef9f	did_eee2_subfield_4_data_def_enum_9
0x0009efd4	did_eee2_subfield_4_data_def_enum_10
0x0009f00a	did_eee2_subfield_4_data_def_enum_11
0x0009f040	did_eee2_subfield_4_data_def_enum_12
0x0009f076	did_eee2_subfield_4_data_def_enum_13
0x0009f0ac	did_eee2_subfield_4_data_def_enum_14
0x0009f0e2	did_eee2_subfield_4_data_def_enum_15
0x0009f118	did_eee2_subfield_4_data_def_enum_16
0x0009f14e	did_eee2_subfield_4_data_def_enum_17
0x0009f184	did_eee2_subfield_4_data_def_enum_18
0x0009f1ba	did_eee2_subfield_4_data_def_enum_19
0x0009f1f0	did_eee2_subfield_4_data_def_enum_20
0x0009f226	did_eee2_subfield_4_data_def_enum_21
0x0009f25c	did_eee2_subfield_4_data_def_enum_22
0x0009f292	did_eee2_subfield_4_data_def_enum_23
0x0009f2c8	did_eee2_subfield_4_data_def_enum_24
0x0009f2fe	did_eee2_subfield_4_data_def_enum_25
0x0009f334	did_eee2_subfield_4_data_def_enum_26
0x0009f36a	did_eee2_subfield_4_data_def_enum_27
0x0009f39a	Console App Removal Token Access Failure
0x0009f3c4	did_eee2_subfield_4_data_def_enum_28
0x0009f3fa	did_eee2_subfield_4_data_def_enum_29
0x0009f430	did_eee2_subfield_4_data_def_enum_30
0x0009f466	did_eee2_subfield_4_data_def_enum_31
0x0009f496	Console App Loading Invalid Token Failure
0x0009f4c1	did_eee2_subfield_4_data_def_enum_32
0x0009f4f1	Console App Loading Token Expired Failure
0x0009f51c	did_eee2_subfield_4_data_def_enum_33
0x0009f54c	Console App Loading Token Access Failure
0x0009f576	did_eee2_subfield_4_data_def_enum_34
0x0009f5ac	did_eee2_subfield_4_data_def_enum_35
0x0009f5dc	Token Content Invalid Removal Pre Check Failure
0x0009f60d	did_eee2_subfield_4_data_def_enum_36
0x0009f63d	Token Content Invalid Removal Anti Brick Failure
0x0009f66f	did_eee2_subfield_4_data_def_enum_37
0x0009f69f	Token Content Invalid Removal Token Access Failure
0x0009f6d3	did_eee2_subfield_4_data_def_enum_38
0x0009f703	Token Content Invalid Removal Other Failure
0x0009f730	did_eee2_subfield_4_data_def_enum_39
0x0009f760	Token File Access Error Removal Pre Check Failure
0x0009f793	did_eee2_subfield_4_data_def_enum_40
0x0009f7c3	Token File Access Error Removal Anti Brick Failure
0x0009f7f7	did_eee2_subfield_4_data_def_enum_41
0x0009f827	Token File Access Error Removal Token Access Failure
0x0009f85d	did_eee2_subfield_4_data_def_enum_42
0x0009f88d	Token File Access Error Removal Other Failure
0x0009f8bc	did_eee2_subfield_4_data_def_enum_43
0x0009f8ec	Token Status Service Removal Pre Check Failure
0x0009f91c	did_eee2_subfield_4_data_def_enum_44
0x0009f94c	Token Status Service Removal Anti Brick Failure
0x0009f97d	did_eee2_subfield_4_data_def_enum_45
0x0009f9ad	Token Status Service Removal Token Access Failure
0x0009f9e0	did_eee2_subfield_4_data_def_enum_46
0x0009fa10	Token Status Service Removal Other Failure
0x0009fa3c	did_eee2_subfield_4_data_def_enum_47
0x0009fa6c	Token Status Service Loading Pre Check Failure
0x0009fa9c	did_eee2_subfield_4_data_def_enum_48
0x0009facc	Token Status Service Loading Key Access Failure
0x0009fafd	did_eee2_subfield_4_data_def_enum_49
0x0009fb2d	Token Status Service Loading Invalid Token Failure
0x0009fb61	did_eee2_subfield_4_data_def_enum_50
0x0009fb91	Token Status Service Loading Token Expired Failure
0x0009fbc5	did_eee2_subfield_4_data_def_enum_51
0x0009fbf5	Token Status Service Loading Token Access Failure
0x0009fc28	did_eee2_subfield_4_data_def_enum_52
0x0009fc58	Token Status Service Loading Other Failure
0x0009fc84	did_eee2_subfield_4_data_def_enum_53
0x0009fcb4	Ignition Count Expiry Removal Pre Check Failure
0x0009fce5	did_eee2_subfield_4_data_def_enum_54
0x0009fd15	Ignition Count Expiry Removal Anti Brick Failure
0x0009fd47	did_eee2_subfield_4_data_def_enum_55
0x0009fd77	Ignition Count Expiry Removal Token Access Failure
0x0009fdab	did_eee2_subfield_4_data_def_enum_56
0x0009fddb	Ignition Count Expiry Removal Other Failure
0x0009fe08	did_eee2_subfield_4_data_def_enum_57
0x0009fe38	UTC Time Expiry Removal Pre Check Failure
0x0009fe63	did_eee2_subfield_4_data_def_enum_58
0x0009fe93	UTC Time Expiry Removal Anti Brick Failure
0x0009febf	did_eee2_subfield_4_data_def_enum_59
0x0009feef	UTC Time Expiry Removal Token Access Failure
0x0009ff1d	did_eee2_subfield_4_data_def_enum_60
0x0009ff53	did_eee2_subfield_4_data_def_enum_61
0x0009ff89	did_eee2_subfield_4_data_def_enum_62
0x0009ffbf	did_eee2_subfield_4_data_def_enum_63
0x0009fff5	did_eee2_subfield_4_data_def_enum_64
0x000a002b	did_eee2_subfield_4_data_def_enum_65
0x000a0061	did_eee2_subfield_4_data_def_enum_66
0x000a0097	did_eee2_subfield_4_data_def_enum_67
0x000a00cf	did_eee2_subfield_4_data_def_enum_68
0x000a0107	did_eee2_subfield_4_data_def_enum_69
0x000a013f	did_eee2_subfield_4_data_def_enum_70
0x000a0177	did_eee2_subfield_4_data_def_enum_71
0x000a01af	did_eee2_subfield_4_data_def_enum_72
0x000a01e7	did_eee2_subfield_4_data_def_enum_73
0x000a0219	Disable OTA Feature Token Access Failure
0x000a0243	did_eee2_subfield_4_data_def_enum_74
0x000a027b	did_eee2_subfield_4_data_def_enum_75
0x000a02b1	did_eee2_subfield_4_data_def
0x000a02dc	did_EEE2_subfield_4
0x000a02f1	Token Update 2
0x000a0330	did_eee2_subfield_5_data_def_enum_1
0x000a0365	did_eee2_subfield_5_data_def_enum_2
0x000a039a	did_eee2_subfield_5_data_def_enum_3
